"사고유형별","도로종류별","월별","항목","단위","2019 년","2020 년","2021 년","2022 년","2023 년",
"길가장자리구역통행중","기타/불명","3월","사망자수[명]","명","1","0","0","0","0",
"길가장자리구역통행중","기타/불명","3월","부상자수[명]","명","14","9","19","5","11",
"길가장자리구역통행중","기타/불명","4월","사고건수[건]","건","12","12","11","10","7",
"길가장자리구역통행중","기타/불명","4월","사망자수[명]","명","0","0","0","0","0",
"길가장자리구역통행중","기타/불명","4월","부상자수[명]","명","12","12","11","10","7",
"길가장자리구역통행중","기타/불명","5월","사고건수[건]","건","16","8","10","11","9",
"길가장자리구역통행중","기타/불명","5월","사망자수[명]","명","0","1","0","0","0",
"길가장자리구역통행중","기타/불명","5월","부상자수[명]","명","17","7","12","13","10",
"길가장자리구역통행중","기타/불명","6월","사고건수[건]","건","21","13","10","18","11",
"길가장자리구역통행중","기타/불명","6월","사망자수[명]","명","0","0","0","0","0",
"길가장자리구역통행중","기타/불명","6월","부상자수[명]","명","23","13","10","18","11",
"길가장자리구역통행중","기타/불명","7월","사고건수[건]","건","13","9","8","10","14",
"길가장자리구역통행중","기타/불명","7월","사망자수[명]","명","0","0","0","0","0",
"길가장자리구역통행중","기타/불명","7월","부상자수[명]","명","13","9","8","11","15",
"길가장자리구역통행중","기타/불명","8월","사고건수[건]","건","20","11","13","11","15",
"길가장자리구역통행중","기타/불명","8월","사망자수[명]","명","0","0","0","0","1",
"길가장자리구역통행중","기타/불명","8월","부상자수[명]","명","21","11","13","11","17",
"길가장자리구역통행중","기타/불명","9월","사고건수[건]","건","27","7","19","13","6",
"길가장자리구역통행중","기타/불명","9월","사망자수[명]","명","1","0","0","0","0",
"길가장자리구역통행중","기타/불명","9월","부상자수[명]","명","27","7","19","13","6",
"길가장자리구역통행중","기타/불명","10월","사고건수[건]","건","23","15","12","12","16",
"길가장자리구역통행중","기타/불명","10월","사망자수[명]","명","0","0","0","0","0",
"길가장자리구역통행중","기타/불명","10월","부상자수[명]","명","23","15","12","12","16",
"길가장자리구역통행중","기타/불명","11월","사고건수[건]","건","29","11","22","10","8",
"길가장자리구역통행중","기타/불명","11월","사망자수[명]","명","0","0","0","0","0",
"길가장자리구역통행중","기타/불명","11월","부상자수[명]","명","30","11","28","11","9",
"길가장자리구역통행중","기타/불명","12월","사고건수[건]","건","25","13","17","11","7",
"길가장자리구역통행중","기타/불명","12월","사망자수[명]","명","1","1","0","0","0",
"길가장자리구역통행중","기타/불명","12월","부상자수[명]","명","25","12","17","11","7",
"기타","일반국도","전체","사고건수[건]","건","3716","3837","3864","4729","4710",
"기타","일반국도","전체","사망자수[명]","명","39","52","39","41","38",
"기타","일반국도","전체","부상자수[명]","명","5861","5925","5887","7093","7006",
"기타","일반국도","1월","사고건수[건]","건","274","259","259","323","409",
"기타","일반국도","1월","사망자수[명]","명","4","1","2","2","2",
"기타","일반국도","1월","부상자수[명]","명","421","434","416","492","642",
"기타","일반국도","2월","사고건수[건]","건","238","255","246","301","320",
"기타","일반국도","2월","사망자수[명]","명","4","2","4","2","1",
"기타","일반국도","2월","부상자수[명]","명","379","385","400","443","507",
"기타","일반국도","3월","사고건수[건]","건","255","260","257","317","361",
"기타","일반국도","3월","사망자수[명]","명","1","6","3","3","2",
"기타","일반국도","3월","부상자수[명]","명","388","373","385","424","523",
"기타","일반국도","4월","사고건수[건]","건","292","283","302","376","344",
"기타","일반국도","4월","사망자수[명]","명","3","4","2","5","3",
"기타","일반국도","4월","부상자수[명]","명","424","441","449","584","507",
"기타","일반국도","5월","사고건수[건]","건","350","330","320","447","373",
"기타","일반국도","5월","사망자수[명]","명","4","3","2","4","5",
"기타","일반국도","5월","부상자수[명]","명","625","510","491","649","542",
"기타","일반국도","6월","사고건수[건]","건","327","373","339","413","360",
"기타","일반국도","6월","사망자수[명]","명","4","4","1","3","4",
"기타","일반국도","6월","부상자수[명]","명","523","586","530","623","547",
"기타","일반국도","7월","사고건수[건]","건","290","365","332","412","386",
"기타","일반국도","7월","사망자수[명]","명","3","6","3","1","3",
"기타","일반국도","7월","부상자수[명]","명","426","517","503","656","548",
"기타","일반국도","8월","사고건수[건]","건","349","306","331","389","421",
"기타","일반국도","8월","사망자수[명]","명","1","6","4","3","5",
"기타","일반국도","8월","부상자수[명]","명","572","475","509","584","631",
"기타","일반국도","9월","사고건수[건]","건","296","315","356","405","431",
"기타","일반국도","9월","사망자수[명]","명","7","7","7","4","4",
"기타","일반국도","9월","부상자수[명]","명","452","509","513","617","589",
"기타","일반국도","10월","사고건수[건]","건","357","390","417","469","446",
"기타","일반국도","10월","사망자수[명]","명","3","5","5","7","4",
"기타","일반국도","10월","부상자수[명]","명","564","626","627","680","671",
"기타","일반국도","11월","사고건수[건]","건","357","360","364","441","446",
"기타","일반국도","11월","사망자수[명]","명","3","2","2","6","3",
"기타","일반국도","11월","부상자수[명]","명","558","579","542","677","637",
"기타","일반국도","12월","사고건수[건]","건","331","341","341","436","413",
"기타","일반국도","12월","사망자수[명]","명","2","6","4","1","2",
"기타","일반국도","12월","부상자수[명]","명","529","490","522","664","662",
"기타","지방도","전체","사고건수[건]","건","3301","2595","2753","2171","2024",
"기타","지방도","전체","사망자수[명]","명","26","26","29","18","18",
"기타","지방도","전체","부상자수[명]","명","5282","3942","4212","3301","3021",
"기타","지방도","1월","사고건수[건]","건","277","230","173","211","145",
"기타","지방도","1월","사망자수[명]","명","2","3","3","1","0",
"기타","지방도","1월","부상자수[명]","명","447","376","255","320","215",
"기타","지방도","2월","사고건수[건]","건","197","171","168","150","145",
"기타","지방도","2월","사망자수[명]","명","4","1","2","2","2",
"기타","지방도","2월","부상자수[명]","명","314","262","259","238","233",
"기타","지방도","3월","사고건수[건]","건","248","158","200","148","146",
"기타","지방도","3월","사망자수[명]","명","3","1","1","0","0",
"기타","지방도","3월","부상자수[명]","명","416","266","301","211","203",
"기타","지방도","4월","사고건수[건]","건","271","171","225","170","190",
"기타","지방도","4월","사망자수[명]","명","1","3","2","0","3",
"기타","지방도","4월","부상자수[명]","명","416","257","363","256","268",
"기타","지방도","5월","사고건수[건]","건","310","221","244","203","155",
"기타","지방도","5월","사망자수[명]","명","2","2","5","1","1",
"기타","지방도","5월","부상자수[명]","명","503","331","369","331","209",
"기타","지방도","6월","사고건수[건]","건","283","221","267","194","171",
"기타","지방도","6월","사망자수[명]","명","3","2","1","2","0",
"기타","지방도","6월","부상자수[명]","명","423","332","389","296","269",
"기타","지방도","7월","사고건수[건]","건","268","245","282","175","159",
"기타","지방도","7월","사망자수[명]","명","1","1","1","0","2",
"기타","지방도","7월","부상자수[명]","명","396","374","449","260","260",
"기타","지방도","8월","사고건수[건]","건","303","228","246","184","210",
"기타","지방도","8월","사망자수[명]","명","1","1","1","3","5",
"기타","지방도","8월","부상자수[명]","명","491","346","405","300","285",
"기타","지방도","9월","사고건수[건]","건","250","245","230","186","176",
"기타","지방도","9월","사망자수[명]","명","1","3","3","1","3",
"기타","지방도","9월","부상자수[명]","명","426","357","322","262","279",
"기타","지방도","10월","사고건수[건]","건","316","243","270","198","187",
"기타","지방도","10월","사망자수[명]","명","2","5","2","3","1",
"기타","지방도","10월","부상자수[명]","명","552","362","414","314","285",
"기타","지방도","11월","사고건수[건]","건","285","240","250","168","175",
"기타","지방도","11월","사망자수[명]","명","3","4","6","1","1",
"기타","지방도","11월","부상자수[명]","명","448","374","373","239","268",
"기타","지방도","12월","사고건수[건]","건","293","222","198","184","165",
"기타","지방도","12월","사망자수[명]","명","3","0","2","4","0",
"기타","지방도","12월","부상자수[명]","명","450","305","313","274","247",
"기타","특별광역시도","전체","사고건수[건]","건","17339","19077","18033","17893","17718",
"기타","특별광역시도","전체","사망자수[명]","명","54","84","57","75","65",
"기타","특별광역시도","전체","부상자수[명]","명","24614","26682","24910","25026","24668",
"기타","특별광역시도","1월","사고건수[건]","건","1334","1390","1382","1554","1331",
"기타","특별광역시도","1월","사망자수[명]","명","5","6","0","3","7",
"기타","특별광역시도","1월","부상자수[명]","명","1929","2082","1844","2091","1845",
"기타","특별광역시도","2월","사고건수[건]","건","1050","1493","1257","1094","1203",
"기타","특별광역시도","2월","사망자수[명]","명","4","6","6","2","5",
